3.868033603060605685e+01,1.405151632014641105e+00,6.993502226954118939e+00,1.572787212942178270e+00
7.330053579407719289e-02,5.834417435464814110e-03,4.907246428429445657e-04,3.300663485185846997e-05
1.181981609794217382e-02,2.906064313526509203e-04,4.691748665001403682e-06,4.039446627469710656e-08
2.643709677160537876e-03,1.910076655754911946e-05,5.950679774392263684e-08,6.554937290807646778e-11
6.645400036900424431e-04,1.400884325636851251e-06,8.423925830642344747e-10,1.187113648878386523e-13
3.832290392437608997e-06,5.812606620566766824e-11,1.259623668464267160e-16,5.343792533447613929e-17
2.572361967363557885e-08,2.828190782690176386e-15,5.183756651312569718e-17,5.183756651312569718e-17
