1.497803152636354866e+02
2.575083945645902190e+02
3.634707219809633898e+02
4.688731304277192748e+02
5.740251757310470566e+02
6.790434319762653104e+02
7.839817499563018828e+02
8.888684752937563189e+02
9.937199596964319426e+02
1.098546301327431593e+03
